BKNG_ID,HOME_STATE,NATIONALITY,HOME_COUNTRY,AGE,NBR_CRUISES,GROUP_TYPE,BKNG_STATUS,BKNG_OPEN_DATE,BKNG_CANCEL_DATE,CURRENCY_CODE,AIR_FLAG,BKNG_SOURCE,BKNG_TYPE,GENDER,DINING_TIME_CODE,DINING_TIME_CONF_FLAG,INSURANCE_PYMT_DATE,META,NET_TKT_REV,SAIL_DATE
1661,WA,US,US,84,2,,B,4/9/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,218.54,7/28/2012
1662,WA,US,US,13,0,,B,3/14/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,300.74,7/28/2012
1663,TX,US,US,71,3,,C,2/14/2012,2/19/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,297.65,7/28/2012
1664,GA,US,US,52,0,,B,7/16/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1665,,US,,0,0,,B,7/13/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,131.83,7/28/2012
1666,IL,US,US,35,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,151.35,7/28/2012
1667,IL,US,US,42,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,135.33,7/28/2012
1668,CA,US,US,61,0,,B,9/2/2011,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,444.31,7/28/2012
1669,CA,US,US,47,0,,B,7/2/2012,12/31/1900,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,V,147.11,7/28/2012
1670,,US,,0,0,K,C,7/7/2011,9/19/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,136.46,7/28/2012
1671,WA,AU,AU,60,0,G,B,9/7/2011,12/31/1900,AUD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,302.89,7/28/2012
1672,,US,,42,0,,C,2/10/2012,2/20/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,412.53,7/28/2012
1673,WA,US,US,56,0,G,B,5/7/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,230.51,7/28/2012
1674,WA,US,US,70,1,G,B,11/30/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,5/11/2012,I,135.47,7/28/2012
1675,IA,US,US,56,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,129,7/28/2012
1676,IL,US,US,54,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,V,125.95,7/28/2012
1677,CA,US,US,28,0,,B,6/29/2012,12/31/1900,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,105.65,7/28/2012
1678,,US,,0,0,I,C,1/16/2012,1/16/2012,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,0,7/28/2012
1679,IA,US,US,67,0,I,B,3/8/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,F,142.16,7/28/2012
1680,CA,US,US,81,3,,C,4/16/2012,4/17/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,347.11,7/28/2012
1681,AZ,US,US,84,1,,B,7/16/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1682,NY,US,US,74,0,,C,3/5/2012,6/29/2012,USD,N,DIRECT,FIT,M,P,Y,3/6/2012,V,282.83,7/28/2012
1683,TX,US,US,70,1,,C,7/18/2012,8/3/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1684,MN,US,US,61,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,V,173.18,7/28/2012
1685,,CA,,0,0,,C,3/27/2012,4/1/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,249.65,7/28/2012
1686,,US,,0,0,,C,7/15/2012,7/17/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,441.65,7/28/2012
1687,,CA,,0,0,,C,9/15/2011,9/25/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,229.09,7/28/2012
1688,,US,,0,0,I,B,3/8/2011,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,F,139.91,7/28/2012
1689,IA,US,US,65,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,177.93,7/28/2012
1690,CA,US,US,53,0,,B,6/25/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,135.11,7/28/2012
1691,CA,US,US,49,0,,C,6/11/2012,6/12/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,154.25,7/28/2012
1692,CA,US,US,82,6,,C,6/15/2012,6/16/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,168.69,7/28/2012
1693,MO,US,US,50,0,,B,7/13/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1694,IA,US,US,64,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,168.15,7/28/2012
1695,NM,US,US,42,0,,C,3/28/2012,4/9/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,276.45,7/28/2012
1696,NV,US,US,15,0,,B,5/9/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,253.44,7/28/2012
1697,CA,US,US,55,0,,B,12/15/2011,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,141.68,7/28/2012
1698,,US,,0,0,,C,5/4/2012,5/12/2012,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,I,189.97,7/28/2012
1699,TAIPEI CITY,TW,TW,71,0,,B,6/19/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,O,204.47,7/28/2012
1700,,AR,,0,0,,C,4/9/2012,4/17/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,285.9,7/28/2012
1701,,US,,57,0,,C,6/13/2012,6/15/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1702,TX,US,US,92,4,,C,6/25/2012,6/26/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,239.97,7/28/2012
1703,,CA,,0,0,,C,9/15/2011,9/25/2011,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,229.09,7/28/2012
1704,MO,US,US,85,1,G,B,1/3/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,246.08,7/28/2012
1705,FL,US,US,68,1,G,B,12/20/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,V,216.36,7/28/2012
1706,MO,US,US,48,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,140.8,7/28/2012
1707,KY,US,US,14,0,,B,3/22/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,291.47,7/28/2012
1708,NM,US,US,0,0,,C,1/15/2012,1/16/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,289.97,7/28/2012
1709,,US,,0,0,K,C,5/16/2011,9/12/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,I,129.29,7/28/2012
1710,MN,US,US,70,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,283.13,7/28/2012
1711,FL,US,US,51,0,,B,12/20/2011,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
1712,NM,US,US,60,4,,C,6/22/2012,6/23/2012,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,V,147.11,7/28/2012
1713,CA,US,US,47,0,,C,4/16/2012,4/17/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,347.11,7/28/2012
1714,GA,US,US,0,0,,C,7/18/2012,7/19/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1715,ND,US,US,53,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,154.1,7/28/2012
1716,WA,US,US,43,0,,B,7/11/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,136.2,7/28/2012
1717,NE,US,US,39,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,93.25,7/28/2012
1718,CLWYD,GB,GB,80,2,,B,7/20/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,104.25,7/28/2012
1719,,US,,73,0,,C,6/18/2012,6/19/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1720,,US,,,0,I,B,3/8/2011,12/31/1900,USD,,AGENCY,GROUP,,1,Y,12/31/1900,F,92.74,7/28/2012
1721,,US,,0,0,,C,4/22/2012,4/23/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,275.68,7/28/2012
1722,IL,US,US,29,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,143.88,7/28/2012
1723,TN,US,US,52,0,G,C,1/25/2012,1/26/2012,USD,N,DIRECT,GROUP,M,P,Y,12/31/1900,V,276.83,7/28/2012
1724,,US,,25,0,,C,11/3/2011,11/3/2011,USD,Y,AGENCY,FIT,M,P,Y,12/31/1900,V,0,7/28/2012
1725,,US,,30,0,,C,1/11/2012,1/16/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,249.65,7/28/2012
1726,NE,US,US,29,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,131.68,7/28/2012
1727,UT,US,US,62,0,,B,6/13/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1728,,US,,10,0,,C,4/28/2011,5/3/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,245.66,7/28/2012
1729,IL,US,US,69,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,V,167.69,7/28/2012
1730,,US,,,0,I,C,3/8/2011,8/3/2012,USD,,AGENCY,GROUP,,P,Y,12/31/1900,F,162.84,7/28/2012
1731,IA,US,US,55,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,164.72,7/28/2012
1732,WA,US,US,55,0,,B,11/7/2011,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,279.13,7/28/2012
1733,MN,US,US,49,0,,C,6/12/2012,7/23/2012,USD,N,AGENCY,FIT,M,2,Y,12/31/1900,V,247.16,7/28/2012
1734,SH,CN,CN,43,0,,B,6/18/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,151.97,7/28/2012
1735,WA,US,US,0,0,,B,6/30/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,333.65,7/28/2012
1736,SD,US,US,46,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,99.32,7/28/2012
1737,WA,US,US,56,0,,B,7/16/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1738,,ZA,,,0,,B,7/17/2012,12/31/1900,USD,,AGENCY,FIT,,P,Y,12/31/1900,V,119.83,7/28/2012
1739,IA,US,US,34,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,F,159.53,7/28/2012
1740,MN,US,US,46,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,183,7/28/2012
1741,CA,US,US,29,0,,B,10/4/2011,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,V,135.93,7/28/2012
1742,WA,US,US,66,12,,C,3/28/2012,3/29/2012,USD,N,DIRECT,FIT,F,2,Y,12/31/1900,D,1032.68,7/28/2012
1743,NJ,US,US,39,0,,B,12/4/2011,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,275.68,7/28/2012
1744,WA,US,US,45,0,,B,10/29/2011,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,247.51,7/28/2012
1745,PA,US,US,50,0,G,B,1/30/2012,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,I,127.83,7/28/2012
1746,,US,,69,0,,C,1/4/2012,1/4/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,0,7/28/2012
1747,CO,US,US,46,0,,C,6/10/2012,6/13/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,237.65,7/28/2012
1748,,US,,0,0,G,C,12/9/2011,12/9/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,O,0,7/28/2012
1749,SD,US,US,17,0,I,B,5/12/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,I,129.17,7/28/2012
1750,,US,,0,0,,C,4/3/2012,4/9/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,248.6,7/28/2012
1751,CA,US,US,52,0,G,B,12/8/2011,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,131.91,7/28/2012
1752,IL,US,US,51,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,V,182.5,7/28/2012
1753,,US,,0,0,G,C,9/27/2011,10/2/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,244.76,7/28/2012
1754,VA,US,US,84,3,,C,5/29/2012,5/30/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,378.51,7/28/2012
1755,CT,US,US,60,0,,B,3/15/2011,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,169.11,7/28/2012
1756,SD,US,US,49,0,I,B,9/9/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,V,164.86,7/28/2012
1757,WI,US,US,53,0,,B,6/6/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,105.65,7/28/2012
1758,MN,US,US,47,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,181.64,7/28/2012
1759,,US,,0,0,Q,C,2/8/2012,2/13/2012,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,458.59,7/28/2012
1760,GA,US,US,62,0,,B,5/18/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,O,189.97,7/28/2012
1761,KS,US,US,49,0,G,B,9/21/2011,12/31/1900,USD,N,DIRECT,GROUP,F,P,Y,5/11/2012,I,159.97,7/28/2012
1762,TX,US,US,27,0,F,B,12/28/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,I,138.08,7/28/2012
1763,MI,US,US,59,0,,C,9/4/2011,9/9/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,236.24,7/28/2012
1764,,US,,13,0,,C,1/25/2012,1/30/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,267.65,7/28/2012
1765,OH,US,US,63,1,G,B,3/28/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,V,224.31,7/28/2012
1766,MI,CA,US,56,0,,B,6/20/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1767,,US,,0,0,G,C,12/2/2011,12/7/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,220.96,7/28/2012
1768,MI,US,US,47,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,237.99,7/28/2012
1769,MO,US,US,56,0,,B,7/13/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1770,,US,,79,0,G,C,8/30/2011,3/22/2012,USD,N,DIRECT,GROUP,M,1,Y,12/31/1900,S,313.69,7/28/2012
1771,OR,US,US,58,0,,B,7/20/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1772,,US,,,0,,C,4/26/2011,12/12/2011,USD,,DIRECT,FIT,,P,Y,12/31/1900,V,309.98,7/28/2012
1773,NY,US,US,23,0,,B,7/19/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1774,,US,,0,0,K,C,5/16/2011,9/12/2011,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,129.29,7/28/2012
1775,CA,US,US,82,0,G,B,1/11/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,234.08,7/28/2012
1776,,CA,,0,0,,C,12/22/2011,12/27/2011,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,I,138.08,7/28/2012
1777,,US,,0,0,,B,7/18/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,104.25,7/28/2012
1778,NC,US,US,46,0,,B,11/4/2011,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,I,163.95,7/28/2012
1779,SC,US,US,62,1,G,B,4/2/2012,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,4/16/2012,S,242.79,7/28/2012
1780,TX,US,US,48,0,,C,6/22/2012,6/23/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1781,IA,US,US,39,0,G,B,5/24/2012,12/31/1900,USD,N,AGENCY,GROUP,M,1,Y,12/31/1900,F,133.44,7/28/2012
1782,CO,US,US,76,0,G,B,12/20/2011,12/31/1900,USD,N,DIRECT,GROUP,F,P,Y,5/7/2012,S,329.25,7/28/2012
1783,TN,US,US,37,0,,B,9/6/2011,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,253.27,7/28/2012
1784,WA,US,US,55,0,,B,6/28/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,177.53,7/28/2012
1785,,US,,33,0,,C,1/11/2012,1/16/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,249.65,7/28/2012
1786,,US,,90,0,,C,5/4/2011,3/13/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,259.51,7/28/2012
1787,NE,US,US,63,0,I,B,4/2/2012,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,120.33,7/28/2012
1788,WA,US,US,58,0,Q,B,11/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,O,183.93,7/28/2012
1789,MO,US,US,56,1,K,C,7/26/2011,9/19/2011,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,169.36,7/28/2012
1790,MO,US,US,47,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,F,122.58,7/28/2012
1791,,CA,,0,0,,C,7/17/2012,7/18/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1792,TX,US,US,33,0,F,B,2/12/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,162.08,7/28/2012
1793,,US,,73,0,,C,4/9/2012,4/9/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,0,7/28/2012
1794,TX,US,US,69,0,,B,3/9/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,D,313.11,7/28/2012
1795,UT,US,US,58,0,,B,7/28/2011,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,259.51,7/28/2012
1796,CT,US,US,53,1,,B,3/20/2012,12/31/1900,USD,N,AGENCY,FIT,F,2,Y,12/31/1900,S,254.67,7/28/2012
1797,NE,US,US,50,1,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,237.99,7/28/2012
1798,NE,US,US,69,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,V,185.4,7/28/2012
1799,FL,US,US,52,0,,B,12/20/2011,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,275.68,7/28/2012
1800,IA,US,US,37,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,64.63,7/28/2012
1801,CA,US,US,48,3,,C,4/14/2012,4/16/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,S,297.65,7/28/2012
1802,,US,,36,0,,C,1/11/2012,1/16/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,249.65,7/28/2012
1803,CA,US,US,67,0,Q,B,3/24/2012,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,5/7/2012,V,224.31,7/28/2012
1804,CA,US,US,60,3,,C,12/31/2011,1/3/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,S,332.83,7/28/2012
1805,MN,US,US,54,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,174.53,7/28/2012
1806,,US,,28,0,,C,11/8/2011,12/12/2011,USD,Y,DIRECT,FIT,F,P,Y,12/31/1900,V,309.65,7/28/2012
1807,,US,,24,0,,C,5/2/2012,5/7/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,240.98,7/28/2012
1808,MO,US,US,41,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,O,155.84,7/28/2012
1809,CA,US,US,65,6,,C,2/9/2012,2/14/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,267.65,7/28/2012
1810,KS,US,US,31,0,,B,7/12/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,108.87,7/28/2012
1811,,US,,29,0,Q,C,11/2/2011,11/3/2011,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,141.7,7/28/2012
1812,TX,US,US,64,0,,B,6/8/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,6/9/2012,V,118.54,7/28/2012
1813,,US,,0,0,,C,5/23/2012,5/24/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,D,389.39,7/28/2012
1814,MI,US,US,66,0,,B,5/4/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,5/11/2012,V,261.4,7/28/2012
1815,IL,US,US,36,0,Q,B,11/8/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,236.51,7/28/2012
1816,,US,,68,0,,C,3/7/2012,3/9/2012,USD,Y,AGENCY,FIT,F,P,Y,12/31/1900,V,255.41,7/28/2012
1817,IL,US,US,58,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,V,210.52,7/28/2012
1818,NE,US,US,56,0,I,B,4/2/2012,12/31/1900,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,121.68,7/28/2012
1819,IA,US,US,41,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,173.18,7/28/2012
1820,UT,US,US,42,1,G,B,10/18/2011,12/31/1900,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,227.17,7/28/2012
1821,FL,US,US,64,0,,B,7/13/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1822,WA,US,US,49,0,Q,B,11/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,V,231.93,7/28/2012
1823,IA,US,US,75,4,,C,4/19/2012,7/30/2012,USD,N,AGENCY,FIT,M,P,Y,4/20/2012,S,590.9,7/28/2012
1824,PA,US,US,65,0,,C,3/31/2011,4/1/2011,USD,N,DIRECT,FIT,M,2,Y,12/31/1900,D,481.41,7/28/2012
1825,MN,US,US,60,0,I,B,3/8/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,O,32.44,7/28/2012
1826,TX,US,US,60,0,G,B,4/23/2012,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,S,228.24,7/28/2012
1827,,US,,67,0,,C,3/8/2012,3/13/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,S,300.74,7/28/2012
1828,,US,,,0,,B,1/31/2012,12/31/1900,USD,,DIRECT,FIT,,2,Y,12/31/1900,V,318.54,7/28/2012
1829,,US,,37,0,,C,7/17/2012,7/18/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1830,,US,,0,0,,C,12/17/2011,12/18/2011,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,275.68,7/28/2012
1831,NY,US,US,65,2,,B,7/19/2012,12/31/1900,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,147.11,7/28/2012
1832,TX,US,US,63,0,,B,7/5/2012,12/31/1900,USD,N,DIRECT,FIT,M,P,Y,12/31/1900,V,147.11,7/28/2012
1833,PA,US,US,38,0,G,B,11/28/2011,12/31/1900,USD,N,AGENCY,GROUP,F,1,Y,12/31/1900,D,411.65,7/28/2012
1834,CA,US,US,43,0,,B,6/29/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1835,,US,,17,0,,C,7/20/2012,7/21/2012,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,129.65,7/28/2012
1836,WA,US,US,46,0,,B,10/29/2011,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,12/31/1900,V,247.51,7/28/2012
1837,,US,,0,0,I,C,8/3/2011,3/30/2012,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,224.27,7/28/2012
1838,,US,,19,0,Q,C,11/21/2011,12/1/2011,USD,N,AGENCY,GROUP,F,P,Y,12/31/1900,V,226.05,7/28/2012
1839,MI,US,US,60,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,241.28,7/28/2012
1840,TX,US,US,59,0,F,B,2/13/2012,12/31/1900,USD,N,AGENCY,GROUP,M,P,Y,12/31/1900,I,162.08,7/28/2012
1841,CA,US,US,76,0,,B,3/7/2012,12/31/1900,USD,N,AGENCY,FIT,F,P,Y,3/9/2012,D,460.87,7/28/2012
1842,,US,,0,0,,C,2/24/2012,2/29/2012,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,281.32,7/28/2012
1843,,US,,58,0,I,C,1/16/2012,6/5/2012,USD,Y,AGENCY,GROUP,F,1,Y,12/31/1900,I,196.15,7/28/2012
1844,FL,US,US,70,2,,B,7/23/2012,12/31/1900,USD,N,AGENCY,FIT,M,P,Y,12/31/1900,V,129.65,7/28/2012
1845,WA,US,US,34,0,Q,B,11/3/2011,12/31/1900,USD,N,AGENCY,GROUP,F,2,Y,12/31/1900,I,139.53,7/28/2012
1846,CA,US,US,49,0,,C,6/6/2012,6/7/2012,USD,N,DIRECT,FIT,F,P,Y,12/31/1900,V,154.25,7/28/2012
1847,MN,US,US,33,0,I,B,5/12/2011,12/31/1900,USD,Y,AGENCY,GROUP,M,1,Y,12/31/1900,I,142.35,7/28/2012
1848,SD,US,US,59,0,I,B,8/3/2011,12/31/1900,USD,N,AGENCY,GROUP,M,2,Y,12/31/1900,V,237.99,7/28/2012
